,Activity,Case ID,Complete Timestamp,label
1212,Flat Grinding - Machine 11,Case223,2012-01-02 01:15:00,regular
1213,Flat Grinding - Machine 11,Case223,2012-01-02 09:47:00,regular
1214,Lapping - Machine 1,Case223,2012-01-02 10:07:00,regular
1215,Final Inspection Q.C.,Case223,2012-01-02 15:00:00,regular
1216,Flat Grinding - Machine 11,Case223,2012-02-02 01:15:00,regular
1217,Flat Grinding - Machine 11,Case223,2012-02-02 01:15:00,regular
1218,Flat Grinding - Machine 11,Case223,2012-02-02 01:15:00,regular
1219,Final Inspection Q.C.,Case223,2012-02-02 09:30:00,regular
1220,Packing,Case223,2012-05-02 01:00:00,regular
1221,Flat Grinding - Machine 11,Case223,2012-05-02 11:16:00,regular
1222,Lapping - Machine 1,Case223,2012-07-02 16:09:00,regular
1223,Final Inspection Q.C.,Case223,2012-02-14 12:12:00,regular
1224,Final Inspection Q.C.,Case223,2012-02-16 13:40:00,regular
1225,Packing,Case223,2012-02-17 01:00:00,regular
1226,Packing,Case223,2012-02-17 01:00:00,regular
1227,regular,Case223,2012-02-17 01:00:01,regular
1228,Turning & Milling - Machine 6,Case252,2012-01-24 07:17:00,regular
1229,Turning & Milling - Machine 6,Case252,2012-01-24 09:35:00,regular
1230,Turning & Milling - Machine 6,Case252,2012-01-24 09:48:00,regular
1231,Turning & Milling Q.C.,Case252,2012-01-25 07:17:00,regular
1232,Turning & Milling - Machine 6,Case252,2012-01-26 13:55:00,regular
1233,Turning & Milling Q.C.,Case252,2012-01-26 15:20:00,regular
1234,Laser Marking - Machine 7,Case252,2012-01-27 08:20:00,regular
1235,Lapping - Machine 1,Case252,2012-01-27 10:00:00,regular
1236,Final Inspection Q.C.,Case252,2012-01-27 12:57:00,regular
1237,Final Inspection Q.C.,Case252,2012-01-29 07:22:00,regular
1238,Packing,Case252,2012-01-30 01:00:00,regular
1239,regular,Case252,2012-01-30 01:00:01,regular
1240,Turning & Milling - Machine 9,Case272,2012-01-24 12:30:00,deviant
1241,Turning & Milling - Machine 9,Case272,2012-01-24 23:26:00,deviant
1242,Turning & Milling - Machine 9,Case272,2012-01-25 06:27:00,deviant
1243,Turning & Milling - Machine 9,Case272,2012-01-25 07:29:00,deviant
1244,deviant,Case272,2012-01-25 07:29:01,deviant
1245,Turning & Milling - Machine 5,Case32,2012-01-24 15:45:00,deviant
1246,Turning & Milling - Machine 5,Case32,2012-01-25 18:00:00,deviant
1247,Turning & Milling - Machine 5,Case32,2012-01-26 06:44:00,deviant
1248,Turning & Milling - Machine 5,Case32,2012-01-26 16:16:00,deviant
1249,Turning & Milling - Machine 5,Case32,2012-01-26 23:45:00,deviant
1250,Turning & Milling Q.C.,Case32,2012-01-27 10:02:00,deviant
1251,Turning & Milling - Machine 5,Case32,2012-01-27 12:55:00,deviant
1252,Turning & Milling Q.C.,Case32,2012-01-27 18:00:00,deviant
1253,Turning & Milling - Machine 5,Case32,2012-01-28 22:11:00,deviant
1254,Turning & Milling - Machine 5,Case32,2012-01-29 06:52:00,deviant
1255,deviant,Case32,2012-01-29 06:52:01,deviant
1256,Turning & Milling - Machine 9,Case41,2012-01-25 11:15:00,regular
1257,Turning & Milling - Machine 9,Case41,2012-01-25 12:20:00,regular
1258,Turning & Milling Q.C.,Case41,2012-01-25 14:20:00,regular
1259,Turning & Milling - Machine 9,Case41,2012-01-25 15:55:00,regular
1260,Turning & Milling - Machine 9,Case41,2012-01-26 00:04:00,regular
1261,other,Case41,2012-01-27 10:30:00,regular
1262,Turning & Milling Q.C.,Case41,2012-01-29 08:35:00,regular
1263,Laser Marking - Machine 7,Case41,2012-06-02 10:41:00,regular
1264,Lapping - Machine 1,Case41,2012-07-02 13:00:00,regular
1265,Round Grinding - Machine 3,Case41,2012-08-02 10:07:00,regular
1266,Round Grinding - Machine 3,Case41,2012-08-02 13:17:00,regular
1267,Packing,Case41,2012-02-13 01:00:00,regular
1268,Final Inspection Q.C.,Case41,2012-02-13 14:18:00,regular
1269,regular,Case41,2012-02-13 14:18:01,regular
1270,Turning & Milling - Machine 8,Case268,2012-01-25 16:48:00,deviant
1271,Turning & Milling - Machine 8,Case268,2012-01-25 18:00:00,deviant
1272,Turning & Milling Q.C.,Case268,2012-01-25 18:02:00,deviant
1273,Turning & Milling Q.C.,Case268,2012-01-26 09:20:00,deviant
1274,Turning & Milling - Machine 8,Case268,2012-01-26 11:34:00,deviant
1275,Turning & Milling - Machine 8,Case268,2012-01-26 16:01:00,deviant
1276,Turning & Milling - Machine 8,Case268,2012-01-26 23:35:00,deviant
1277,Turning & Milling Q.C.,Case268,2012-01-29 01:15:00,deviant
1278,Turning & Milling - Machine 8,Case268,2012-01-29 13:40:00,deviant
1279,deviant,Case268,2012-01-29 13:40:01,deviant
1280,Turning - Machine 9,Case12,2012-01-26 07:00:00,regular
1281,Turning - Machine 9,Case12,2012-01-26 10:09:00,regular
1282,Turning Q.C.,Case12,2012-01-26 11:57:00,regular
1283,Turning - Machine 9,Case12,2012-01-26 20:29:00,regular
1284,Turning - Machine 9,Case12,2012-01-27 06:18:00,regular
1285,Turning - Machine 9,Case12,2012-01-27 12:51:00,regular
1286,Turning - Machine 9,Case12,2012-01-29 15:58:00,regular
1287,Turning - Machine 9,Case12,2012-01-29 21:59:00,regular
1288,Turning - Machine 9,Case12,2012-01-29 23:45:00,regular
1289,Turning - Machine 9,Case12,2012-01-30 09:41:00,regular
1290,Turning Q.C.,Case12,2012-01-30 11:44:00,regular
1291,Turning & Milling - Machine 9,Case12,2012-05-02 01:15:00,regular
1292,Lapping - Machine 1,Case12,2012-05-02 16:00:00,regular
1293,Flat Grinding - Machine 11,Case12,2012-06-02 01:15:00,regular
1294,Flat Grinding - Machine 11,Case12,2012-06-02 12:40:00,regular
1295,Laser Marking - Machine 7,Case12,2012-06-02 13:47:00,regular
1296,Flat Grinding - Machine 11,Case12,2012-07-02 01:15:00,regular
1297,Flat Grinding - Machine 11,Case12,2012-07-02 01:15:00,regular
1298,Flat Grinding - Machine 11,Case12,2012-07-02 13:52:00,regular
1299,Flat Grinding - Machine 11,Case12,2012-07-02 15:43:00,regular
1300,Final Inspection Q.C.,Case12,2012-07-02 16:05:00,regular
1301,Laser Marking - Machine 7,Case12,2012-07-02 16:38:00,regular
1302,Final Inspection Q.C.,Case12,2012-02-13 17:50:00,regular
1303,Final Inspection Q.C.,Case12,2012-02-14 12:39:00,regular
1304,Final Inspection Q.C.,Case12,2012-02-16 15:33:00,regular
1305,Packing,Case12,2012-02-17 01:00:00,regular
1306,regular,Case12,2012-02-17 01:00:01,regular
1307,Turning & Milling - Machine 6,Case46,2012-01-29 01:15:00,regular
1308,Turning & Milling - Machine 6,Case46,2012-01-31 15:57:00,regular
1309,Turning & Milling - Machine 6,Case46,2012-01-31 20:06:00,regular
1310,Turning & Milling - Machine 6,Case46,2012-01-31 22:40:00,regular
1311,Turning & Milling - Machine 6,Case46,2012-01-02 03:21:00,regular
1312,Turning & Milling Q.C.,Case46,2012-01-02 11:11:00,regular
1313,Lapping - Machine 1,Case46,2012-01-02 14:50:00,regular
1314,Final Inspection Q.C.,Case46,2012-01-02 15:56:00,regular
1315,Laser Marking - Machine 7,Case46,2012-01-02 16:05:00,regular
1316,Final Inspection Q.C.,Case46,2012-02-02 07:01:00,regular
1317,Packing,Case46,2012-03-02 01:00:00,regular
1318,regular,Case46,2012-03-02 01:00:01,regular
1319,Turning & Milling - Machine 10,Case34,2012-01-29 17:43:00,regular
1320,Turning & Milling - Machine 10,Case34,2012-01-29 19:54:00,regular
1321,Turning & Milling - Machine 10,Case34,2012-01-29 23:45:00,regular
1322,Turning & Milling - Machine 10,Case34,2012-01-30 06:44:00,regular
1323,Turning & Milling - Machine 10,Case34,2012-01-30 08:06:00,regular
1324,Turning & Milling Q.C.,Case34,2012-01-30 10:00:00,regular
1325,Laser Marking - Machine 7,Case34,2012-01-02 09:54:00,regular
1326,Lapping - Machine 1,Case34,2012-01-02 11:20:00,regular
1327,Round Grinding - Machine 12,Case34,2012-01-02 11:41:00,regular
1328,Lapping - Machine 1,Case34,2012-01-02 13:52:00,regular
1329,Round Grinding - Machine 12,Case34,2012-01-02 14:46:00,regular
1330,Round Grinding - Machine 12,Case34,2012-01-02 17:26:00,regular
1331,Round Grinding - Machine 12,Case34,2012-01-02 18:18:00,regular
1332,Final Inspection Q.C.,Case34,2012-02-02 16:04:00,regular
1333,Packing,Case34,2012-05-02 01:00:00,regular
1334,Final Inspection Q.C.,Case34,2012-05-02 15:00:00,regular
1335,Round Grinding - Machine 12,Case34,2012-02-19 15:59:00,regular
1336,Round Grinding - Machine 2,Case34,2012-02-19 17:51:00,regular
1337,Round Grinding - Machine 12,Case34,2012-02-20 10:42:00,regular
1338,Final Inspection Q.C.,Case34,2012-02-21 15:07:00,regular
1339,Packing,Case34,2012-02-22 01:00:00,regular
1340,regular,Case34,2012-02-22 01:00:01,regular
1341,Turning & Milling - Machine 5,Case3,2012-01-29 17:59:00,regular
1342,Turning & Milling Q.C.,Case3,2012-01-29 18:01:00,regular
1343,Turning & Milling - Machine 4,Case3,2012-01-29 23:23:00,regular
1344,Turning & Milling Q.C.,Case3,2012-01-30 07:40:00,regular
1345,Laser Marking - Machine 7,Case3,2012-01-30 08:28:00,regular
1346,Lapping - Machine 1,Case3,2012-02-14 13:40:00,regular
1347,Round Grinding - Machine 3,Case3,2012-02-14 16:08:00,regular
1348,Round Grinding - Machine 3,Case3,2012-02-14 17:30:00,regular
1349,Round Grinding - Machine 3,Case3,2012-02-14 21:34:00,regular
1350,Round Grinding - Machine 3,Case3,2012-02-14 22:58:00,regular
1351,Round Grinding - Machine 3,Case3,2012-02-14 23:46:00,regular
1352,Round Grinding - Machine 3,Case3,2012-02-15 05:41:00,regular
1353,Final Inspection Q.C.,Case3,2012-02-16 11:22:00,regular
1354,Final Inspection Q.C.,Case3,2012-02-16 12:15:00,regular
1355,Packing,Case3,2012-02-17 01:00:00,regular
1356,regular,Case3,2012-02-17 01:00:01,regular
1357,Turning & Milling - Machine 4,Case1,2012-01-30 05:43:00,deviant
1358,Turning & Milling - Machine 4,Case1,2012-01-30 06:42:00,deviant
1359,Turning & Milling - Machine 4,Case1,2012-01-30 07:21:00,deviant
1360,Turning & Milling - Machine 4,Case1,2012-01-30 10:58:00,deviant
1361,deviant,Case1,2012-01-30 10:58:01,deviant
1362,Turning - Machine 9,Case37,2012-01-30 14:19:00,deviant
1363,Turning & Milling - Machine 8,Case37,2012-01-30 14:46:00,deviant
1364,Turning & Milling - Machine 8,Case37,2012-01-30 18:02:00,deviant
1365,Turning & Milling - Machine 8,Case37,2012-01-31 06:45:00,deviant
1366,Turning & Milling - Machine 8,Case37,2012-01-31 18:00:00,deviant
1367,Turning & Milling - Machine 8,Case37,2012-01-02 16:39:00,deviant
1368,Turning & Milling - Machine 8,Case37,2012-01-02 17:57:00,deviant
1369,Turning & Milling - Machine 8,Case37,2012-02-02 03:48:00,deviant
1370,Flat Grinding - Machine 11,Case37,2012-03-02 10:00:00,deviant
1371,Turning & Milling Q.C.,Case37,2012-06-02 07:42:00,deviant
1372,Round Grinding - Machine 3,Case37,2012-12-02 05:00:00,deviant
1373,Lapping - Machine 1,Case37,2012-12-02 15:26:00,deviant
1374,Round Grinding - Machine 3,Case37,2012-12-02 22:30:00,deviant
1375,Round Grinding - Machine 3,Case37,2012-12-02 23:30:00,deviant
1376,Round Grinding - Machine 3,Case37,2012-02-13 09:08:00,deviant
1377,deviant,Case37,2012-02-13 09:08:01,deviant
1378,Turning Q.C.,Case234,2012-01-30 15:19:00,deviant
1379,deviant,Case234,2012-01-30 15:19:01,deviant
1380,other,Case218,2012-01-30 15:58:00,regular
1381,other,Case218,2012-01-31 06:51:00,regular
1382,other,Case218,2012-01-02 06:55:00,regular
1383,other,Case218,2012-01-02 15:00:00,regular
1384,Final Inspection Q.C.,Case218,2012-02-02 11:36:00,regular
1385,Packing,Case218,2012-06-02 01:00:00,regular
1386,Laser Marking - Machine 7,Case218,2012-06-02 12:47:00,regular
1387,Final Inspection Q.C.,Case218,2012-06-02 12:50:00,regular
1388,regular,Case218,2012-06-02 12:50:01,regular
1389,Turning - Machine 9,Case9,2012-01-30 15:59:00,regular
1390,Turning - Machine 9,Case9,2012-01-30 17:34:00,regular
1391,Turning - Machine 9,Case9,2012-01-30 21:03:00,regular
1392,Turning Q.C.,Case9,2012-01-02 07:30:00,regular
1393,Lapping - Machine 1,Case9,2012-01-02 11:18:00,regular
1394,Lapping - Machine 1,Case9,2012-02-14 17:18:00,regular
1395,Round Grinding - Manual,Case9,2012-02-16 08:09:00,regular
1396,Round Grinding - Manual,Case9,2012-02-16 11:11:00,regular
1397,Laser Marking - Machine 7,Case9,2012-02-16 11:30:00,regular
1398,Final Inspection Q.C.,Case9,2012-02-19 15:00:00,regular
1399,Final Inspection Q.C.,Case9,2012-02-20 09:08:00,regular
1400,Packing,Case9,2012-02-21 01:00:00,regular
1401,regular,Case9,2012-02-21 01:00:01,regular
1402,Turning & Milling - Machine 5,Case19,2012-01-30 16:10:00,deviant
1403,Turning & Milling Q.C.,Case19,2012-01-30 18:05:00,deviant
1404,Turning & Milling - Machine 4,Case19,2012-01-31 06:40:00,deviant
1405,Turning & Milling Q.C.,Case19,2012-01-31 16:10:00,deviant
1406,Laser Marking - Machine 7,Case19,2012-01-02 09:19:00,deviant
1407,Lapping - Machine 1,Case19,2012-02-20 01:15:00,deviant
1408,Lapping - Machine 1,Case19,2012-02-20 15:59:00,deviant
1409,Round Grinding - Machine 3,Case19,2012-02-21 13:00:00,deviant
1410,Round Grinding - Machine 3,Case19,2012-02-21 20:10:00,deviant
1411,Round Grinding - Machine 3,Case19,2012-02-22 03:45:00,deviant
1412,other,Case19,2012-02-22 19:04:00,deviant
1413,Packing,Case19,2012-02-23 01:00:00,deviant
1414,Packing,Case19,2012-02-23 01:00:00,deviant
1415,deviant,Case19,2012-02-23 01:00:01,deviant
1416,Turning - Machine 9,Case40,2012-01-30 23:41:00,regular
1417,Turning - Machine 9,Case40,2012-01-31 09:34:00,regular
1418,Turning - Machine 9,Case40,2012-01-31 16:39:00,regular
1419,Turning - Machine 9,Case40,2012-01-31 17:28:00,regular
1420,Turning - Machine 9,Case40,2012-01-31 23:37:00,regular
1421,Turning - Machine 9,Case40,2012-01-02 06:43:00,regular
1422,Turning Q.C.,Case40,2012-01-02 07:23:00,regular
1423,Flat Grinding - Machine 11,Case40,2012-07-02 17:45:00,regular
1424,Laser Marking - Machine 7,Case40,2012-08-02 10:21:00,regular
1425,Packing,Case40,2012-02-14 01:00:00,regular
1426,Final Inspection Q.C.,Case40,2012-02-14 11:53:00,regular
1427,regular,Case40,2012-02-14 11:53:01,regular
1428,Packing,Case74,2012-01-31 01:00:00,regular
1429,Final Inspection Q.C.,Case74,2012-01-31 08:40:00,regular
1430,Final Inspection Q.C.,Case74,2012-01-31 16:26:00,regular
1431,regular,Case74,2012-01-31 16:26:01,regular
1432,Round Grinding - Q.C.,Case175,2012-01-31 07:30:00,deviant
1433,deviant,Case175,2012-01-31 07:30:01,deviant
1434,Turning & Milling Q.C.,Case195,2012-01-31 15:05:00,regular
1435,Flat Grinding - Machine 11,Case195,2012-05-02 01:15:00,regular
1436,Lapping - Machine 1,Case195,2012-05-02 11:18:00,regular
1437,Lapping - Machine 1,Case195,2012-05-02 16:38:00,regular
1438,Flat Grinding - Machine 11,Case195,2012-05-02 17:43:00,regular
1439,Flat Grinding - Machine 11,Case195,2012-06-02 08:37:00,regular
1440,Round Grinding - Machine 2,Case195,2012-09-02 23:50:00,regular
1441,Round Grinding - Machine 2,Case195,2012-10-02 09:52:00,regular
1442,Round Grinding - Machine 2,Case195,2012-10-02 12:44:00,regular
1443,Round Grinding - Machine 2,Case195,2012-12-02 06:53:00,regular
1444,Round Grinding - Machine 2,Case195,2012-12-02 15:51:00,regular
1445,Round Grinding - Q.C.,Case195,2012-12-02 17:40:00,regular
1446,Packing,Case195,2012-02-15 01:00:00,regular
1447,Final Inspection Q.C.,Case195,2012-02-15 14:05:00,regular
1448,regular,Case195,2012-02-15 14:05:01,regular
1449,Turning & Milling - Machine 9,Case77,2012-01-31 16:01:00,deviant
1450,Turning & Milling - Machine 9,Case77,2012-01-02 16:04:00,deviant
1451,Turning & Milling - Machine 9,Case77,2012-01-02 23:42:00,deviant
1452,Turning & Milling - Machine 9,Case77,2012-02-02 23:40:00,deviant
1453,Turning & Milling - Machine 9,Case77,2012-05-02 06:38:00,deviant
1454,deviant,Case77,2012-05-02 06:38:01,deviant
1455,Turning & Milling - Machine 4,Case48,2012-01-31 16:08:00,deviant
1456,Turning & Milling - Machine 4,Case48,2012-01-31 23:55:00,deviant
1457,Turning & Milling - Machine 4,Case48,2012-01-02 06:43:00,deviant
1458,Turning & Milling Q.C.,Case48,2012-01-02 08:40:00,deviant
1459,Turning & Milling - Machine 4,Case48,2012-01-02 11:28:00,deviant
1460,deviant,Case48,2012-01-02 11:28:01,deviant
1461,Turning & Milling - Machine 6,Case240,2012-01-02 07:00:00,deviant
1462,Turning & Milling - Machine 6,Case240,2012-01-02 15:01:00,deviant
1463,Turning & Milling - Machine 6,Case240,2012-01-02 19:54:00,deviant
1464,Turning & Milling - Machine 6,Case240,2012-02-02 06:47:00,deviant
1465,Turning & Milling - Machine 6,Case240,2012-02-02 15:46:00,deviant
1466,Turning & Milling - Machine 6,Case240,2012-02-02 19:45:00,deviant
1467,Flat Grinding - Machine 11,Case240,2012-06-02 01:15:00,deviant
1468,Turning & Milling Q.C.,Case240,2012-06-02 15:22:00,deviant
1469,Laser Marking - Machine 7,Case240,2012-06-02 16:03:00,deviant
1470,Flat Grinding - Machine 11,Case240,2012-06-02 17:06:00,deviant
1471,Packing,Case240,2012-07-02 01:00:00,deviant
1472,Turning & Milling - Machine 6,Case240,2012-07-02 09:17:00,deviant
1473,Lapping - Machine 1,Case240,2012-07-02 09:59:00,deviant
1474,Final Inspection Q.C.,Case240,2012-07-02 13:40:00,deviant
1475,deviant,Case240,2012-07-02 13:40:01,deviant
1476,Turning & Milling - Machine 4,Case38,2012-01-02 16:02:00,deviant
1477,Turning & Milling - Machine 5,Case38,2012-01-02 16:43:00,deviant
1478,Turning & Milling - Machine 4,Case38,2012-01-02 21:18:00,deviant
1479,Turning & Milling - Machine 4,Case38,2012-01-02 22:56:00,deviant
1480,Turning & Milling - Machine 4,Case38,2012-01-02 23:38:00,deviant
1481,Turning & Milling - Machine 4,Case38,2012-02-02 06:44:00,deviant
1482,Turning & Milling - Machine 4,Case38,2012-02-02 09:13:00,deviant
1483,Turning & Milling - Machine 5,Case38,2012-02-02 09:23:00,deviant
1484,Turning & Milling - Machine 4,Case38,2012-02-02 16:08:00,deviant
1485,Turning & Milling - Machine 5,Case38,2012-02-02 19:44:00,deviant
1486,Turning & Milling - Machine 4,Case38,2012-03-02 00:06:00,deviant
1487,Turning & Milling Q.C.,Case38,2012-05-02 11:29:00,deviant
1488,Laser Marking - Machine 7,Case38,2012-06-02 09:39:00,deviant
1489,Lapping - Machine 1,Case38,2012-04-03 01:15:00,deviant
1490,Lapping - Machine 1,Case38,2012-04-03 16:56:00,deviant
1491,Round Grinding - Machine 3,Case38,2012-04-03 17:56:00,deviant
1492,Round Grinding - Machine 3,Case38,2012-05-03 07:11:00,deviant
1493,Round Grinding - Machine 3,Case38,2012-05-03 15:45:00,deviant
1494,Final Inspection Q.C.,Case38,2012-09-03 12:03:00,deviant
1495,deviant,Case38,2012-09-03 12:03:01,deviant
1496,Turning & Milling - Machine 6,Case28,2012-01-02 23:39:00,deviant
1497,Turning & Milling - Machine 6,Case28,2012-03-02 06:45:00,deviant
1498,Turning & Milling Q.C.,Case28,2012-03-02 09:06:00,deviant
1499,Turning & Milling - Machine 6,Case28,2012-03-02 12:50:00,deviant
1500,Turning & Milling Q.C.,Case28,2012-05-02 07:16:00,deviant
1501,Turning & Milling - Machine 6,Case28,2012-10-02 00:13:00,deviant
1502,Turning & Milling - Machine 6,Case28,2012-10-02 06:34:00,deviant
1503,Turning & Milling Q.C.,Case28,2012-10-02 07:47:00,deviant
1504,Turning & Milling - Machine 6,Case28,2012-10-02 12:29:00,deviant
1505,Turning & Milling - Machine 6,Case28,2012-11-02 11:31:00,deviant
1506,Turning & Milling - Machine 6,Case28,2012-11-02 21:59:00,deviant
1507,Turning & Milling - Machine 6,Case28,2012-12-02 00:11:00,deviant
1508,Turning & Milling - Machine 6,Case28,2012-12-02 06:37:00,deviant
1509,Turning & Milling - Machine 6,Case28,2012-12-02 08:00:00,deviant
1510,Turning & Milling Q.C.,Case28,2012-12-02 09:49:00,deviant
1511,Turning & Milling Q.C.,Case28,2012-02-14 07:22:00,deviant
1512,deviant,Case28,2012-02-14 07:22:01,deviant
1513,Turning & Milling - Machine 8,Case75,2012-02-02 10:20:00,deviant
1514,Turning & Milling - Machine 8,Case75,2012-02-02 16:00:00,deviant
1515,Turning & Milling - Machine 8,Case75,2012-02-02 19:38:00,deviant
1516,Turning & Milling - Machine 8,Case75,2012-03-02 00:00:00,deviant
1517,Turning & Milling - Machine 8,Case75,2012-03-02 10:30:00,deviant
1518,Turning & Milling - Machine 8,Case75,2012-03-02 11:30:00,deviant
1519,Turning & Milling Q.C.,Case75,2012-05-02 12:50:00,deviant
1520,Laser Marking - Machine 7,Case75,2012-02-16 11:52:00,deviant
1521,Lapping - Machine 1,Case75,2012-02-16 14:53:00,deviant
1522,Round Grinding - Machine 12,Case75,2012-02-17 08:30:00,deviant
1523,Round Grinding - Machine 12,Case75,2012-02-17 12:30:00,deviant
1524,Round Grinding - Machine 12,Case75,2012-02-19 12:00:00,deviant
1525,Packing,Case75,2012-02-21 01:00:00,deviant
1526,deviant,Case75,2012-02-21 01:00:01,deviant
1527,Turning & Milling - Machine 5,Case67,2012-02-02 22:53:00,regular
1528,Turning & Milling - Machine 5,Case67,2012-02-02 23:39:00,regular
1529,Turning & Milling - Machine 4,Case67,2012-03-02 07:00:00,regular
1530,Turning & Milling - Machine 5,Case67,2012-03-02 07:02:00,regular
1531,Turning & Milling - Machine 5,Case67,2012-03-02 12:50:00,regular
1532,Turning & Milling - Machine 5,Case67,2012-03-02 20:30:00,regular
1533,Turning & Milling - Machine 4,Case67,2012-05-02 06:38:00,regular
1534,Turning & Milling Q.C.,Case67,2012-05-02 08:40:00,regular
1535,Turning & Milling - Machine 4,Case67,2012-05-02 15:52:00,regular
1536,Turning & Milling - Machine 4,Case67,2012-05-02 23:53:00,regular
1537,Turning & Milling - Machine 4,Case67,2012-06-02 03:41:00,regular
1538,Turning & Milling - Machine 4,Case67,2012-06-02 06:36:00,regular
1539,Turning & Milling - Machine 4,Case67,2012-06-02 11:49:00,regular
1540,Turning & Milling - Machine 4,Case67,2012-06-02 15:59:00,regular
1541,Turning & Milling - Machine 4,Case67,2012-06-02 20:16:00,regular
1542,Turning & Milling - Machine 4,Case67,2012-07-02 02:27:00,regular
1543,Turning & Milling Q.C.,Case67,2012-07-02 12:10:00,regular
1544,Laser Marking - Machine 7,Case67,2012-08-02 09:33:00,regular
1545,Laser Marking - Machine 7,Case67,2012-08-02 13:39:00,regular
1546,Lapping - Machine 1,Case67,2012-03-27 01:15:00,regular
1547,other,Case67,2012-03-27 13:25:00,regular
1548,other,Case67,2012-03-27 13:26:00,regular
1549,Lapping - Machine 1,Case67,2012-03-27 16:05:00,regular
1550,regular,Case67,2012-03-27 16:05:01,regular
1551,Turning & Milling - Machine 8,Case6,2012-06-02 06:30:00,deviant
1552,Turning & Milling - Machine 8,Case6,2012-06-02 06:36:00,deviant
1553,Turning & Milling - Machine 8,Case6,2012-07-02 15:43:00,deviant
1554,Turning & Milling - Machine 8,Case6,2012-07-02 18:52:00,deviant
1555,Turning & Milling - Machine 8,Case6,2012-08-02 03:38:00,deviant
1556,Turning & Milling - Machine 8,Case6,2012-08-02 06:44:00,deviant
1557,Turning & Milling Q.C.,Case6,2012-08-02 07:06:00,deviant
1558,Turning & Milling Q.C.,Case6,2012-08-02 14:44:00,deviant
1559,Turning & Milling - Machine 8,Case6,2012-08-02 18:03:00,deviant
1560,Turning & Milling - Machine 8,Case6,2012-09-02 00:37:00,deviant
1561,Flat Grinding - Machine 11,Case6,2012-09-02 01:15:00,deviant
1562,Turning & Milling Q.C.,Case6,2012-09-02 07:23:00,deviant
1563,Flat Grinding - Machine 11,Case6,2012-10-02 09:16:00,deviant
1564,Laser Marking - Machine 7,Case6,2012-12-02 10:26:00,deviant
1565,Final Inspection Q.C.,Case6,2012-02-13 16:41:00,deviant
1566,Packing,Case6,2012-02-14 01:00:00,deviant
1567,Packing,Case6,2012-02-14 01:00:00,deviant
1568,deviant,Case6,2012-02-14 01:00:01,deviant
1569,Turning & Milling - Machine 8,Case72,2012-06-02 17:22:00,regular
1570,Turning & Milling - Machine 8,Case72,2012-06-02 18:09:00,regular
1571,Turning & Milling Q.C.,Case72,2012-07-02 09:50:00,regular
1572,Flat Grinding - Machine 11,Case72,2012-12-02 01:15:00,regular
1573,Flat Grinding - Machine 11,Case72,2012-12-02 10:47:00,regular
1574,Laser Marking - Machine 7,Case72,2012-12-02 14:13:00,regular
1575,Flat Grinding - Machine 11,Case72,2012-12-02 15:27:00,regular
1576,Packing,Case72,2012-02-14 01:00:00,regular
1577,Packing,Case72,2012-02-14 01:00:00,regular
1578,Final Inspection Q.C.,Case72,2012-02-14 12:39:00,regular
1579,regular,Case72,2012-02-14 12:39:01,regular
1580,Turning & Milling - Machine 6,Case262,2012-06-02 23:37:00,deviant
1581,Turning & Milling - Machine 6,Case262,2012-07-02 01:00:00,deviant
1582,Turning & Milling - Machine 6,Case262,2012-07-02 06:30:00,deviant
1583,Turning & Milling Q.C.,Case262,2012-07-02 08:18:00,deviant
1584,deviant,Case262,2012-07-02 08:18:01,deviant
1585,Turning & Milling - Machine 8,Case261,2012-07-02 02:05:00,regular
1586,Turning & Milling - Machine 8,Case261,2012-07-02 06:43:00,regular
1587,Turning & Milling Q.C.,Case261,2012-07-02 07:14:00,regular
1588,Turning & Milling - Machine 8,Case261,2012-07-02 12:39:00,regular
1589,Turning & Milling Q.C.,Case261,2012-07-02 13:41:00,regular
1590,Flat Grinding - Machine 11,Case261,2012-08-02 01:15:00,regular
1591,Laser Marking - Machine 7,Case261,2012-08-02 10:59:00,regular
1592,Flat Grinding - Machine 11,Case261,2012-08-02 13:58:00,regular
1593,Packing,Case261,2012-02-14 01:00:00,regular
1594,Final Inspection Q.C.,Case261,2012-02-14 08:11:00,regular
1595,regular,Case261,2012-02-14 08:11:01,regular
1596,Turning & Milling - Machine 4,Case31,2012-07-02 10:03:00,deviant
1597,Turning & Milling - Machine 4,Case31,2012-07-02 14:15:00,deviant
1598,Turning & Milling - Machine 4,Case31,2012-07-02 15:48:00,deviant
1599,Turning & Milling - Machine 4,Case31,2012-08-02 05:12:00,deviant
1600,deviant,Case31,2012-08-02 05:12:01,deviant
1601,Turning & Milling - Machine 4,Case63,2012-08-02 06:32:00,deviant
1602,Turning & Milling - Machine 4,Case63,2012-09-02 05:08:00,deviant
1603,Turning & Milling Q.C.,Case63,2012-10-02 11:00:00,deviant
1604,Turning & Milling - Machine 4,Case63,2012-10-02 12:33:00,deviant
1605,Turning & Milling - Machine 4,Case63,2012-11-02 19:00:00,deviant
1606,Turning & Milling - Machine 4,Case63,2012-12-02 06:38:00,deviant
1607,Turning & Milling - Machine 4,Case63,2012-12-02 10:00:00,deviant
1608,Turning & Milling - Machine 4,Case63,2012-12-02 10:45:00,deviant
1609,deviant,Case63,2012-12-02 10:45:01,deviant
1610,Turning & Milling - Machine 4,Case73,2012-08-02 07:04:00,deviant
1611,Turning & Milling - Machine 4,Case73,2012-08-02 16:34:00,deviant
