Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Piston,missing,15,Case84,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,15,0,35,29/02/2012 10:49,649,2,2,10,3918,8281,10,19
Piston,missing,15,Case84,regular,Round Grinding - Manual,ID4528,S,Machine 27 - Grinding,2,0,177,01/03/2012 18:44,1124,3,3,18,1915,10196,11,17
Piston,missing,15,Case84,regular,Round Grinding - Manual,ID4528,D,Machine 27 - Grinding,13,0,277,01/03/2012 23:21,1401,3,3,23,277,10473,12,17
Piston,missing,15,Case84,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,377,04/03/2012 17:55,1075,3,6,17,3994,14467,13,18
Piston,missing,15,Case84,regular,Packing,ID4820,D,Packing,9,0,60,05/03/2012 01:00,60,3,0,1,425,14892,14,19
Piston,missing,15,Case84,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,9,0,1,05/03/2012 09:30,570,3,0,9,510,15402,15,18
Piston,missing,15,Case84,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,165,06/03/2012 13:34,814,3,1,13,1684,17086,16,21
Piston,missing,15,Case84,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,4,0,75,06/03/2012 15:26,926,3,1,15,112,17198,17,21
Piston,missing,15,Case84,regular,Grinding Rework - Machine 27,ID4872,D,Machine 27 - Grinding,0,0,120,06/03/2012 18:05,1085,3,1,18,159,17357,18,20
Piston,missing,15,Case84,regular,Packing,ID4820,D,Packing,2,0,60,07/03/2012 01:00,60,3,2,1,0,17772,19,22
Piston,missing,15,Case84,regular,Packing,ID4820,D,Packing,4,0,60,07/03/2012 01:00,60,3,2,1,415,17772,20,22
Piston,missing,15,Case84,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,2,0,64,07/03/2012 09:20,560,3,2,9,500,18272,21,20
Cable Head,missing,5,Case120,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,4,0,289,26/02/2012 16:08,968,2,6,16,0,0,1,23
Cable Head,missing,5,Case120,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,428,26/02/2012 23:26,1406,2,6,23,438,438,2,23
Cable Head,missing,5,Case120,deviant,Turning & Milling - Machine 5,ID4794,B,Machine 5 - Turning & Milling,0,0,377,27/02/2012 06:55,415,2,0,6,449,887,3,23
Clamp,missing,100,Case17,deviant,Turning - Machine 8,ID4219,S,Machine 15 - Turning,0,0,234,26/02/2012 20:43,1243,2,6,20,0,0,1,24
Clamp,missing,100,Case17,deviant,Turning - Machine 8,ID4219,S,Machine 15 - Turning,0,0,56,26/02/2012 22:16,1336,2,6,22,93,93,2,23
Clamp,missing,100,Case17,deviant,Turning - Machine 8,ID4219,B,Machine 15 - Turning,0,0,51,26/02/2012 23:07,1387,2,6,23,51,144,3,23
Clamp,missing,100,Case17,deviant,Turning - Machine 8,ID4219,D,Machine 15 - Turning,0,0,82,27/02/2012 00:29,29,2,0,0,82,226,4,23
Clamp,missing,100,Case17,deviant,Turning - Machine 8,ID4219,D,Machine 15 - Turning,5,0,14,27/02/2012 00:42,42,2,0,0,13,239,5,23
Clamp,missing,100,Case17,deviant,Turning - Machine 8,other,D,Machine 15 - Turning,20,0,388,27/02/2012 06:58,418,2,0,6,376,615,6,23
Clamp,missing,100,Case17,deviant,Turning - Machine 8,other,D,Machine 15 - Turning,24,0,527,27/02/2012 15:45,945,2,0,15,527,1142,7,22
Clamp,Y,100,Case17,deviant,Turning - Machine 8,ID4219,D,Machine 15 - Turning,1,0,22,27/02/2012 16:36,996,2,0,16,51,1193,8,23
Clamp,Y,100,Case17,deviant,Turning - Machine 8,other,D,Machine 15 - Turning,25,0,651,28/02/2012 06:58,418,2,1,6,862,2055,9,23
Clamp,Y,100,Case17,deviant,Turning - Machine 8,other,D,Machine 15 - Turning,25,0,517,28/02/2012 15:42,942,2,1,15,524,2579,10,22
Clamp,Y,100,Case17,deviant,Turning - Machine 8,ID4219,S,Machine 15 - Turning,1,0,170,28/02/2012 19:22,1162,2,1,19,220,2799,11,22
Clamp,Y,100,Case17,deviant,Turning - Machine 8,other,D,Machine 15 - Turning,59,0,640,29/02/2012 06:40,400,2,2,6,678,3477,12,17
Clamp,Y,100,Case17,deviant,Turning Q.C.,ID4287,D,Quality Check 1,0,0,40,29/02/2012 08:40,520,2,2,8,120,3597,13,18
Clamp,Y,100,Case17,deviant,Turning Q.C.,ID4287,D,Quality Check 1,100,0,15,29/02/2012 13:35,815,2,2,13,295,3892,14,19
Clamp,Y,100,Case17,deviant,Laser Marking - Machine 7,ID4445,D,Machine 7- Laser Marking,100,0,83,29/02/2012 15:02,902,2,2,15,87,3979,15,18
Clamp,Y,100,Case17,deviant,Turning - Machine 8,other,D,Machine 15 - Turning,40,0,500,29/02/2012 15:40,940,2,2,15,38,4017,16,16
other,missing,15,Case108,deviant,Turning & Milling - Machine 4,ID4794,S,Machine 4 - Turning & Milling,1,0,337,27/02/2012 06:55,415,2,0,6,0,0,1,23
other,missing,15,Case108,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,100,27/02/2012 08:40,520,2,0,8,105,105,2,23
other,missing,15,Case108,deviant,Turning & Milling - Machine 4,ID4529,S,Machine 4 - Turning & Milling,1,0,134,27/02/2012 09:13,553,2,0,9,33,138,3,23
other,missing,15,Case108,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,13,0,205,27/02/2012 12:38,758,2,0,12,205,343,4,21
Spur Gear,missing,6,Case68,regular,other,other,D,other,6,0,270,27/02/2012 15:00,900,2,0,15,0,0,1,22
Spur Gear,missing,6,Case68,regular,Turning - Machine 8,other,D,Machine 8 - Turning & Milling,0,0,60,27/02/2012 17:00,1020,2,0,17,120,120,2,23
Spur Gear,missing,6,Case68,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,91,28/02/2012 08:40,520,2,1,8,940,1060,3,23
Spur Gear,missing,6,Case68,regular,Packing,ID4820,D,Packing,6,0,60,29/02/2012 01:00,60,2,2,1,980,2040,4,18
Spur Gear,missing,6,Case68,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,6,0,30,29/02/2012 14:30,870,2,2,14,810,2850,5,18
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4529,S,Machine 4 - Turning & Milling,0,0,104,27/02/2012 15:50,950,2,0,15,0,0,1,23
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,2,0,631,28/02/2012 06:17,377,2,1,6,867,867,2,23
Punch Holder,missing,305,Case95,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,83,28/02/2012 08:17,497,2,1,8,120,987,3,23
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,9,0,540,28/02/2012 16:09,969,2,1,16,472,1459,4,22
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,5,0,96,28/02/2012 17:47,1067,2,1,17,98,1557,5,22
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,39,0,774,29/02/2012 06:54,414,2,2,6,787,2344,6,18
Punch Holder,missing,305,Case95,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,24,29/02/2012 07:20,440,2,2,7,26,2370,7,18
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,24,0,55,29/02/2012 08:02,482,2,2,8,42,2412,8,18
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4718,D,Machine 4 - Turning & Milling,8,0,540,29/02/2012 16:07,967,2,2,16,485,2897,9,16
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,30,0,640,01/03/2012 06:41,401,3,3,6,874,3771,10,17
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,28,0,548,01/03/2012 16:06,966,3,3,16,565,4336,11,17
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,31,0,625,02/03/2012 06:44,404,3,4,6,878,5214,12,17
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,14,0,361,02/03/2012 12:45,765,3,4,12,361,5575,13,17
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,16,0,420,03/03/2012 19:57,1197,3,5,19,1872,7447,14,17
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4641,D,Machine 4 - Turning & Milling,28,0,504,04/03/2012 06:47,407,3,6,6,650,8097,15,17
Punch Holder,missing,305,Case95,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,127,04/03/2012 09:23,563,3,6,9,156,8253,16,16
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,53,0,255,04/03/2012 11:11,671,3,6,11,108,8361,17,16
Punch Holder,missing,305,Case95,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,120,0,1,05/03/2012 07:39,459,3,0,7,1228,9589,18,18
Punch Holder,missing,305,Case95,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,167,0,1,06/03/2012 06:57,417,3,1,6,1398,10987,19,20
Punch Holder,missing,305,Case95,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,2,0,1,06/03/2012 08:16,496,3,1,8,79,11066,20,19
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,269,27/02/2012 21:09,1269,2,0,21,0,0,1,24
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,217,28/02/2012 01:23,83,2,1,1,254,254,2,23
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,146,28/02/2012 13:26,806,2,1,13,723,977,3,22
Spur Gear,missing,24,Case102,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,50,28/02/2012 15:25,925,2,1,15,119,1096,4,22
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,112,28/02/2012 16:12,972,2,1,16,47,1143,5,22
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,3,0,104,28/02/2012 17:56,1076,2,1,17,104,1247,6,22
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,9,0,241,29/02/2012 01:29,89,2,2,1,453,1700,7,18
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID4794,D,Machine 8 - Turning & Milling,7,0,181,29/02/2012 04:31,271,2,2,4,182,1882,8,17
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,5,0,213,29/02/2012 11:05,665,2,2,11,394,2276,9,19
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1,0,295,29/02/2012 16:00,960,2,2,16,0,2571,10,16
Spur Gear,missing,24,Case102,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,24,0,60,29/02/2012 16:00,960,2,2,16,295,2571,11,16
Spur Gear,missing,24,Case102,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,32,29/02/2012 16:36,996,2,2,16,36,2607,12,16
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,80,29/02/2012 17:20,1040,2,2,17,44,2651,13,16
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,8,0,29,29/02/2012 17:48,1068,2,2,17,28,2679,14,16
Spur Gear,missing,24,Case102,deviant,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,15,0,104,01/03/2012 00:11,11,3,3,0,383,3062,15,16
Cable Head,missing,15,Case35,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,0,0,436,27/02/2012 23:43,1423,2,0,23,0,0,1,25
Cable Head,missing,15,Case35,deviant,Turning & Milling - Machine 5,ID4794,S,Machine 5 - Turning & Milling,0,0,179,28/02/2012 06:56,416,2,1,6,433,433,2,23
Cable Head,missing,15,Case35,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,2,0,549,28/02/2012 16:10,970,2,1,16,554,987,3,22
Cable Head,missing,15,Case35,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,13,0,472,28/02/2012 23:40,1420,2,1,23,450,1437,4,21
Ballnut,missing,20,Case114,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,290,29/02/2012 06:53,413,2,2,6,0,0,1,18
Ballnut,missing,20,Case114,deviant,Turning & Milling - Machine 6,ID4718,S,Machine 6 - Turning & Milling,0,0,51,29/02/2012 08:01,481,2,2,8,68,68,2,18
Ballnut,missing,20,Case114,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,83,29/02/2012 08:19,499,2,2,8,18,86,3,18
Ballnut,missing,20,Case114,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,19,0,452,01/03/2012 03:48,228,3,3,3,1169,1255,4,16
Ballnut,missing,20,Case114,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,19,0,75,05/03/2012 01:15,75,3,0,1,5607,6862,5,18
Cable Head,missing,50,Case30,regular,Turning & Milling Q.C.,ID4163,D,Quality Check 1,0,0,30,29/02/2012 10:00,600,2,2,10,0,0,1,19
Cable Head,missing,50,Case30,regular,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,8,0,338,29/02/2012 12:38,758,2,2,12,158,158,2,19
Cable Head,missing,50,Case30,regular,Turning & Milling - Machine 5,ID4718,D,Machine 5 - Turning & Milling,0,0,198,29/02/2012 16:00,960,2,2,16,202,360,3,16
Cable Head,missing,50,Case30,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,22,0,119,29/02/2012 18:30,1110,2,2,18,150,510,4,16
Cable Head,missing,50,Case30,regular,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,20,0,465,01/03/2012 14:45,885,3,3,14,1215,1725,5,17
Cable Head,missing,50,Case30,regular,Turning & Milling Q.C.,ID4163,D,Quality Check 1,50,0,40,01/03/2012 15:05,905,3,3,15,20,1745,6,16
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,2,0,207,29/02/2012 21:58,1318,2,2,21,0,0,1,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,12,0,105,29/02/2012 23:44,1424,2,2,23,106,106,2,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,64,0,392,01/03/2012 06:41,401,3,3,6,417,523,3,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,65,0,531,01/03/2012 15:47,947,3,3,15,546,1069,4,16
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,17,0,185,01/03/2012 19:20,1160,3,3,19,213,1282,5,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,0,0,194,01/03/2012 23:36,1416,3,3,23,256,1538,6,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,S,Machine 5 - Turning & Milling,1,0,228,02/03/2012 03:58,238,3,4,3,262,1800,7,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,8,0,147,02/03/2012 06:26,386,3,4,6,148,1948,8,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,15,0,2,02/03/2012 12:46,766,3,4,12,380,2328,9,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,4,0,60,03/03/2012 14:00,840,3,5,14,1514,3842,10,17
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4641,D,Machine 5 - Turning & Milling,16,0,45,04/03/2012 00:57,57,3,6,0,657,4499,11,17
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,75,04/03/2012 17:11,1031,3,6,17,974,5473,12,18
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,49,05/03/2012 12:09,729,3,0,12,1138,6611,13,17
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,48,0,27,08/03/2012 07:27,447,3,3,7,4038,10649,14,20
Cable Head,missing,230,Case78,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,48,0,75,08/03/2012 08:50,530,3,3,8,83,10732,15,20
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,47,0,461,08/03/2012 15:04,904,3,3,15,374,11106,16,19
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,0,0,120,08/03/2012 17:56,1076,3,3,17,172,11278,17,19
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,4,0,162,08/03/2012 20:37,1237,3,3,20,161,11439,18,19
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,1,0,336,09/03/2012 01:47,107,3,4,1,310,11749,19,19
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,26,0,304,09/03/2012 06:52,412,3,4,6,305,12054,20,19
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,20,0,299,09/03/2012 12:27,747,3,4,12,335,12389,21,18
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,20,0,37,09/03/2012 12:43,763,3,4,12,16,12405,22,18
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,20,0,300,10/03/2012 17:03,1023,3,5,17,1700,14105,23,19
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,29,0,1055,11/03/2012 06:35,395,3,6,6,812,14917,24,18
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,166,01/03/2012 06:35,395,3,3,6,0,0,1,17
Ballnut,missing,500,Case110,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,0,0,60,01/03/2012 11:00,660,3,3,11,265,265,2,17
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,3,0,339,01/03/2012 12:36,756,3,3,12,96,361,3,17
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,10,0,189,01/03/2012 15:46,946,3,3,15,190,551,4,16
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,30,0,611,02/03/2012 06:27,387,3,4,6,881,1432,5,17
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,14,0,362,02/03/2012 12:47,767,3,4,12,380,1812,6,17
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,36,0,686,04/03/2012 00:26,26,3,6,0,2139,3951,7,17
Ballnut,missing,500,Case110,deviant,Turning & Milling - Machine 6,ID4641,D,Machine 6 - Turning & Milling,21,0,430,04/03/2012 06:46,406,3,6,6,380,4331,8,17
Ballnut,missing,500,Case110,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,31,04/03/2012 07:51,471,3,6,7,65,4396,9,16
Ballnut,missing,7,Case49,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,521,01/03/2012 16:00,960,3,3,16,0,0,1,17
Ballnut,missing,7,Case49,deviant,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,65,01/03/2012 16:10,970,3,3,16,10,10,2,17
Ballnut,missing,7,Case49,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,6,0,183,02/03/2012 11:35,695,3,4,11,1165,1175,3,16
Ballnut,missing,9,Case50,regular,Turning & Milling - Machine 6,ID0997,S,Machine 6 - Turning & Milling,0,0,1,02/03/2012 11:36,696,3,4,11,0,0,1,17
Ballnut,missing,9,Case50,regular,Turning & Milling - Machine 6,ID0997,S,Machine 6 - Turning & Milling,0,0,53,02/03/2012 12:29,749,3,4,12,53,53,2,17
Ballnut,missing,9,Case50,regular,Turning & Milling - Machine 6,ID0997,S,Machine 6 - Turning & Milling,0,0,348,05/03/2012 02:08,128,3,0,2,3699,3752,3,18
Ballnut,missing,9,Case50,regular,Turning & Milling - Machine 6,ID0997,D,Machine 6 - Turning & Milling,9,0,146,05/03/2012 04:35,275,3,0,4,147,3899,4,18
Ballnut,missing,9,Case50,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,9,0,168,05/03/2012 11:09,669,3,0,11,394,4293,5,17
Ballnut,missing,9,Case50,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,9,0,0,16/03/2012 09:24,564,3,4,9,15735,20028,6,22
Ballnut,missing,9,Case50,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,9,0,75,16/03/2012 10:39,639,3,4,10,75,20103,7,22
Ballnut,missing,9,Case50,regular,Packing,ID4820,D,Packing,7,0,60,19/03/2012 01:00,60,3,0,1,3741,23844,8,22
Ballnut,missing,9,Case50,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,7,0,142,19/03/2012 09:56,596,3,0,9,536,24380,9,21
Plug,missing,12,Case122,regular,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,163,04/03/2012 12:57,777,3,6,12,0,0,1,17
Plug,missing,12,Case122,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,11,0,301,04/03/2012 17:59,1079,3,6,17,302,302,2,18
Plug,missing,12,Case122,regular,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,321,05/03/2012 12:14,734,3,0,12,1095,1397,3,17
Plug,missing,12,Case122,regular,Turning & Milling Q.C.,ID4163,D,Quality Check 1,0,0,90,05/03/2012 14:50,890,3,0,14,156,1553,4,18
Plug,missing,12,Case122,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,11,0,221,05/03/2012 15:56,956,3,0,15,66,1619,5,18
Plug,missing,12,Case122,regular,Turning & Milling Q.C.,ID4493,D,Quality Check 1,12,0,60,07/03/2012 08:39,519,3,2,8,2443,4062,6,21
Plug,missing,12,Case122,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,12,0,75,07/03/2012 10:23,623,3,2,10,104,4166,7,20
Plug,missing,12,Case122,regular,other,ID0998,D,other,12,0,75,07/03/2012 12:13,733,3,2,12,110,4276,8,20
Plug,missing,12,Case122,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,12,0,75,07/03/2012 12:14,734,3,2,12,1,4277,9,20
Plug,missing,12,Case122,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,12,0,66,07/03/2012 16:12,972,3,2,16,238,4515,10,20
Plug,missing,12,Case122,regular,Round Grinding - Machine 2,ID4445,S,Machine 2 - Round Grinding,0,0,145,07/03/2012 22:36,1356,3,2,22,384,4899,11,21
Plug,missing,12,Case122,regular,Round Grinding - Machine 2,ID4445,D,Machine 2 - Round Grinding,12,0,225,08/03/2012 02:21,141,3,3,2,225,5124,12,20
Plug,missing,12,Case122,regular,Round Grinding - Q.C.,ID4287,D,Quality Check 1,0,0,230,13/03/2012 12:50,770,3,1,12,7829,12953,13,19
Plug,missing,12,Case122,regular,Round Grinding - Q.C.,ID4287,D,Quality Check 1,12,0,44,13/03/2012 14:44,884,3,1,14,114,13067,14,18
Plug,missing,12,Case122,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75,21/03/2012 01:15,75,3,2,1,10711,23778,15,20
Plug,missing,12,Case122,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,12,0,105,21/03/2012 10:10,610,3,2,10,535,24313,16,19
Plug,missing,12,Case122,regular,Round Grinding - Machine 2,ID4385,S,Machine 2 - Round Grinding,0,0,114,21/03/2012 15:46,946,3,2,15,336,24649,17,18
Plug,missing,12,Case122,regular,Round Grinding - Machine 2,ID4355,S,Machine 2 - Round Grinding,1,0,95,21/03/2012 17:55,1075,3,2,17,129,24778,18,19
Plug,missing,12,Case122,regular,Round Grinding - Machine 2,ID4355,D,Machine 2 - Round Grinding,11,0,239,21/03/2012 21:55,1315,3,2,21,240,25018,19,19
Plug,missing,12,Case122,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,0,0,141,23/03/2012 12:51,771,3,4,12,2336,27354,20,17
Plug,missing,12,Case122,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,0,0,100,25/03/2012 08:40,520,3,6,8,2629,29983,21,19
Plug,missing,12,Case122,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,0,0,90,25/03/2012 10:10,610,3,6,10,90,30073,22,19
Plug,missing,12,Case122,regular,other,ID4528,D,Machine 12 - Grinding,0,0,107,25/03/2012 21:55,1315,3,6,21,705,30778,23,18
Plug,missing,12,Case122,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,0,0,100,26/03/2012 08:40,520,3,0,8,645,31423,24,14
Plug,missing,12,Case122,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,12,0,30,27/03/2012 11:00,660,3,1,11,1580,33003,25,13
Plug,missing,12,Case122,regular,Packing,ID4820,D,Packing,12,0,60,28/03/2012 01:00,60,3,2,1,840,33843,26,10
Ballnut,missing,290,Case127,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,2,0,347,04/03/2012 15:14,914,3,6,15,0,0,1,18
Ballnut,missing,290,Case127,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,4,0,45,04/03/2012 15:59,959,3,6,15,45,45,2,18
Ballnut,missing,290,Case127,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,11,0,116,04/03/2012 20:08,1208,3,6,20,249,294,3,19
Ballnut,missing,290,Case127,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,61,0,634,05/03/2012 06:43,403,3,0,6,635,929,4,18
